521,00:00:09.314,6,3,vehicle
522,00:00:09.354,5,3,vehicle
524,00:00:09.394,5,3,vehicle
526,00:00:09.434,5,3,vehicle
527,0000:09.454,5,3,vehicle
528,00:00:09.474,5,3,vehicle
529,00:00:09.494,5,3,vehicle
532,00:00:09.534,5,3,vehicle
534,00:00:09.594,5,3,vehicle
537,00:00:09.614,5,1,vehicle
538,00:00:09.634,5,1,vehicle
539,0000:09.654,4,3,vehicle
540,00:00:09.674,4,3,vehicle
542,00:00:09.694,4,3,vehicle
544,00:00:09.754,4,1,vehicle
546,00:00:09.794,4,1,vehicle
547,00:00:09.814,4,1,vehicle
548,00:00:09.834,4,1,vehicle
549,0000:09.854,4,1,vehicle
550,00:00:09.874,4,1,vehicle
551,00:00:09.894,4,1,vehicle
553,00:00:09.914,4,4,vehicle
554,00:00:10.413,4,4,vehicle
555,00:00:10.433,4,4,vehicle
556,00:00:10.473,4,4,vehicle
558,00:00:10.513,10,0,on/off road
560,00:00:10.533,10,0,on/off road
561,00:00:10.553,10,0,on/off road
562,00:00:10.573,10,0,on/off road
563,00:00:10.593,10,0,on/off road
564,00:00:10.613,10,0,on/off road
565,00:00:10.633,10,0,on/off road
566,00:00:10.673,10,0,on/off road
569,00:00:10.733,11,0,on/off road
570,00:00:10.753,11,0,on/off road
571,00:00:10.773,11,0,on/off road
572,00:00:10.792,11,0,on/off road
574,00:00:10.832,11,0,vehicle
576,00:00:10.872,11,0,vehicle
577,00:00:10.892,11,0,vehicle
580,00:00:10.932,11,0,on/off road
581,00:00:10.972,11,0,on/off road
582,00:00:10.992,11,0,on/off road
584,00:00:11.012,11,0,on/off road
585,00:00:11.052,11,0,on/off road
586,00:00:11.092,11,0,on/off road
589,00:00:11.132,9,0,on/off road
591,00:00:11.212,9,0,on/off road
593,00:00:11.232,8,0,on/off road
594,00:00:11.252,8,0,on/off road
595,00:00:11.272,8,0,on/off road
596,00:00:11.312,8,0,on/off road
599,00:00:11.352,7,1,vehicle
601,00:00:11.372,7,0,vehicle
602,00:00:11.392,7,1,vehicle
603,00:00:11.412,7,1,vehicle
605,00:00:11.452,7,0,vehicle
607,00:00:11.472,7,0,vehicle
609,00:00:11.492,7,1,vehicle
610,00:00:11.512,7,1,vehicle
612,00:00:11.532,6,0,on/off road
613,00:00:11.592,6,0,on/off road
614,00:00:11.612,6,0,on/off road
616,00:00:11.632,6,0,on/off road
617,00:00:11.672,6,0,on/off road
619,00:00:11.712,6,0,on/off road
622,00:00:11.752,7,0,on/off road
623,00:00:11.772,7,0,on/off road
624,00:00:11.892,7,0,on/off road
625,00:00:11.912,7,0,on/off road
627,00:00:11.932,6,1,on/off road
628,00:00:11.952,6,1,on/off road
629,00:00:11.992,6,1,on/off road
630,00:00:12.012,6,1,on/off road
633,00:00:12.052,6,1,on/off road
634,00:00:12.092,6,1,on/off road
635,00:00:12.112,6,1,on/off road
637,00:00:12.132,8,1,on/off road
638,00:00:12.172,8,1,on/off road
639,00:00:12.192,8,1,on/off road
640,00:00:12.212,8,1,on/off road
642,00:00:12.252,7,1,vehicle
644,00:00:12.292,7,1,vehicle
645,00:00:12.312,7,1,vehicle
646,00:00:12.332,7,0,vehicle
647,00:00:12.352,7,0,vehicle
649,00:00:12.412,7,0,vehicle
653,00:00:12.451,7,0,on/off road
655,00:00:12.511,7,0,on/off road
657,00:00:12.551,9,0,on/off road
659,00:00:12.591,9,0,on/off road
660,00:00:12.611,9,0,on/off road
662,00:00:12.651,10,1,on/off road
663,00:00:12.671,10,1,on/off road
665,00:00:12.711,9,1,on/off road
666,00:00:12.751,9,0,on/off road
667,00:00:12.771,9,0,on/off road
668,00:00:12.791,9,0,on/off road
670,00:00:12.811,9,0,on/off road
671,00:00:12.831,10,0,on/off road
672,00:00:12.871,10,0,on/off road
673,00:00:12.891,10,0,on/off road
675,00:00:12.911,10,0,on/off road
677,00:00:12.951,9,0,on/off road
678,00:00:12.991,8,0,on/off road
679,00:00:13.011,8,1,on/off road
681,00:00:13.031,8,1,on/off road
682,00:00:13.071,8,1,on/off road
684,00:00:13.111,8,1,on/off road
686,00:00:13.151,9,1,on/off road
687,00:00:13.171,9,1,on/off road
688,00:00:13.211,9,1,on/off road
690,00:00:13.231,9,1,on/off road
691,00:00:13.271,9,1,on/off road
692,00:00:13.311,9,1,on/off road
694,00:00:13.331,10,1,vehicle
695,00:00:13.371,10,1,vehicle
696,00:00:13.391,10,1,vehicle
697,00:00:13.411,10,1,vehicle
699,00:00:13.431,7,0,vehicle
700,00:00:13.471,7,0,vehicle
702,00:00:13.511,7,0,vehicle
705,00:00:13.551,7,2,vehicle
706,00:00:13.571,7,2,vehicle
707,00:00:13.591,7,2,vehicle
708,00:00:13.611,7,2,vehicle
711,00:00:13.651,6,3,vehicle
712,00:00:13.671,6,3,vehicle
719,00:00:13.751,7,2,vehicle
720,00:00:13.851,7,1,vehicle
721,00:00:13.871,6,1,vehicle
722,00:00:13.891,6,1,vehicle
723,00:00:13.911,7,1,vehicle
726,00:00:13.991,7,1,vehicle
728,00:00:14.031,7,1,vehicle
729,00:00:14.071,8,0,vehicle
730,00:00:14.230,8,0,vehicle
732,00:00:14.250,8,0,vehicle
734,00:00:14.270,8,1,vehicle
735,00:00:14.310,8,1,vehicle
737,00:00:14.330,8,1,vehicle
738,00:00:14.350,8,1,vehicle
740,00:00:14.370,8,1,on/off road
741,00:00:14.390,8,1,on/off road
742,00:00:14.410,8,1,on/off road
743,0000:14.450,8,1,on/off road
746,00:00:14.510,6,1,vehicle
747,00:00:14.530,6,1,vehicle
748,00:00:14.550,6,1,vehicle
750,00:00:14.610,8,3,vehicle
752,0000:14.650,8,3,vehicle
755,00:00:14.690,8,2,vehicle
757,0000:14.750,8,2,vehicle
760,00:00:14.790,7,2,vehicle
761,00:00:14.830,7,2,vehicle
763,0000:14.850,7,2,vehicle
765,00:00:14.890,6,3,vehicle
767,00:00:14.930,6,3,vehicle
769,00:00:14.950,6,3,vehicle
770,00:00:14.990,6,0,vehicle
771,00:00:15.010,6,0,vehicle
772,00:00:15.030,6,0,vehicle
773,00:00:15.050,6,0,vehicle
775,00:00:15.090,7,0,on/off road
776,00:00:15.110,7,0,on/off road
777,00:00:15.150,7,0,on/off road
779,00:00:15.190,7,0,on/off road
781,00:00:15.210,7,0,on/off road
782,00:00:15.250,7,0,vehicle
784,00:00:15.290,7,0,vehicle
786,00:00:15.350,7,0,vehicle
787,00:00:15.370,7,0,vehicle
788,00:00:15.390,7,0,vehicle
789,00:00:15.410,7,0,vehicle
790,00:00:15.430,7,0,vehicle
791,0000:15.450,7,0,vehicle
792,00:00:15.470,7,0,vehicle
794,00:00:15.510,7,0,vehicle
796,00:00:15.530,7,0,vehicle
797,00:00:15.550,7,0,vehicle
798,00:00:15.570,7,0,vehicle
800,00:00:15.610,8,0,on/off road
802,00:00:15.650,8,0,on/off road
803,00:00:15.670,8,0,on/off road
805,00:00:15.710,7,2,vehicle
806,00:00:15.749,7,2,vehicle
807,000015.769,7,2,vehicle
808,00:00:15.789,8,1,vehicle
809,00:00:15.809,8,1,vehicle
811,00:00:15.869,7,2,vehicle
814,00:00:15.909,8,2,vehicle
815,00:00:15.929,8,2,vehicle
817,00:00:15.969,8,2,vehicle
818,00:00:15.989,7,2,vehicle
819,00:00:16.009,7,2,vehicle
820,00:00:16.029,7,2,vehicle
821,00:00:16.069,7,2,vehicle
824,00:00:16.089,7,2,vehicle
825,00:00:16.109,7,2,vehicle
826,00:00:16.129,7,2,vehicle
828,00:00:16.169,7,2,vehicle
830,00:00:16.209,8,4,vehicle
832,00:00:16.229,8,4,vehicle
833,00:00:16.409,8,4,vehicle
836,00:00:16.609,7,4,vehicle
837,00:00:16.629,7,4,vehicle
839,00:00:16.669,7,4,vehicle
840,000016.769,7,5,vehicle
841,000016.789,8,2,vehicle
842,00:00:16.809,8,2,vehicle
844,00:00:16.829,8,2,vehicle
845,00:00:16.869,8,2,vehicle
847,00:00:16.909,8,2,vehicle
848,00:00:16.929,8,2,vehicle
849,00:00:16.989,11,2,vehicle
851,00:00:17.009,11,2,vehicle
852,00:00:17.029,11,2,vehicle
855,00:00:17.069,9,3,vehicle
857,00:00:17.109,9,3,vehicle
859,00:00:17.129,9,3,vehicle
860,00:00:17.169,9,3,vehicle
861,00:00:17.189,9,3,vehicle
862,00:00:17.229,9,3,vehicle
865,00:00:17.289,11,1,on/off road
866,00:00:17.309,11,1,on/off road
868,00:00:17.329,10,1,on/off road
869,00:00:17.349,10,2,vehicle
870,00:00:17.388,10,2,vehicle
871,00:00:17.408,10,2,vehicle
872,00:00:17.428,10,2,vehicle
875,00:00:17.468,10,3,vehicle
876,00:00:17.488,10,3,vehicle
877,00:00:17.528,10,3,vehicle
879,00:0017.588,9,4,vehicle
880,000017.748,9,4,vehicle
882,000017.788,9,4,vehicle
885,00:00:17.828,9,2,vehicle
887,000017.848,9,2,vehicle
888,000017.868,9,2,vehicle
889,00:00:17.888,9,2,vehicle
892,00:00:17.928,8,2,vehicle
893,00:00:17.948,8,2,vehicle
894,00:00:17.968,8,2,vehicle
895,00:00:17.988,8,2,vehicle
898,00:00:18.028,9,3,vehicle
899,00:00:18.068,9,3,vehicle
900,00:00:18.108,9,3,vehicle
902,00:00:18.148,11,1,vehicle
903,00:00:18.168,11,1,vehicle
904,00:00:18.188,11,1,vehicle
905,00:00:18.208,11,1,vehicle
908,0000:18.248,8,2,vehicle
909,00:00:18.268,8,2,vehicle
910,00:00:18.288,8,2,vehicle
912,00:00:18.308,10,1,vehicle
914,00:00:18.328,10,1,vehicle
915,00:00:18.368,10,2,vehicle
917,00:00:18.388,10,2,vehicle
919,00:00:18.408,10,1,vehicle
921,00:00:18.528,10,1,on/off road
924,0000:18.548,10,1,vehicle
925,0000:18.588,10,1,vehicle
926,00:00:18.608,10,1,vehicle
927,00:00:18.628,10,1,vehicle
929,000018.648,8,0,on/off road
930,000018.728,8,0,on/off road
934,000018.768,9,4,on/off road
936,00:00:18.808,9,4,on/off road
937,00:00:18.828,9,4,on/off road
939,00:00:18.868,8,0,on/off road
941,00:00:18.908,8,0,on/off road
942,00:00:18.948,8,0,on/off road
945,00:00:18.988,6,0,on/off road
946,00:00:19.007,6,0,on/off road
947,00:00:19.027,6,0,on/off road
948,00:00:19.047,6,0,on/off road
951,00:00:19.107,8,0,vehicle
952,00:00:19.127,8,0,vehicle
954,00:00:19.147,8,0,vehicle
957,00:00:19.207,8,0,vehicle
958,00:00:19.227,8,0,vehicle
959,00:00:19.247,8,0,vehicle
961,00:00:19.267,8,2,vehicle
962,00:00:19.327,8,2,vehicle
963,00:00:19.347,8,2,vehicle
965,00:00:19.387,7,2,vehicle
966,00:00:19.407,7,2,vehicle
967,00:00:19.447,7,2,vehicle
970,00:00:19.527,7,1,vehicle
971,00:00:19.567,7,1,vehicle
974,00:00:19.607,7,1,vehicle
975,00:00:19.647,7,1,vehicle
976,00:0019.667,7,1,vehicle
978,00:0019.687,7,1,vehicle
981,00:0019.767,6,1,on/off road
983,00:00:19.827,6,1,on/off road
985,00:00:19.847,6,2,on/off road
988,00:00:20.027,7,2,on/off road
989,00:00:20.047,7,2,on/off road
990,00:00:20.067,7,2,on/off road
993,00:00:20.207,6,2,vehicle
994,00:00:20.227,6,2,vehicle
996,00:00:20.267,6,2,vehicle
998,00:00:20.327,6,2,vehicle
1001,00:00:20.427,6,1,vehicle
1002,00:00:20.447,6,1,vehicle
1004,00:00:20.467,6,1,vehicle
1006,00:00:20.627,7,0,on/off road
1007,00:00:20.647,7,0,on/off road
1011,00:00:20.726,5,0,vehicle
1012,00:00:20.746,5,0,vehicle
1014,0000:20.786,6,3,vehicle
1015,00:00:20.826,6,3,vehicle
1017,00:00:20.846,6,3,vehicle
1019,00:00:20.886,6,1,vehicle
1020,00:00:20.906,6,1,vehicle
1022,00:00:20.926,6,1,vehicle
1023,00:00:20.946,6,1,vehicle
1026,00:00:21.006,5,2,vehicle
1027,00:00:21.026,5,2,vehicle
1029,00:00:21.046,5,2,vehicle
1031,00:00:21.066,5,1,vehicle
1032,00:00:21.146,5,1,vehicle
1036,00:00:21.226,5,1,vehicle
1037,00:00:21.246,5,1,vehicle
1040,00:00:21.306,5,2,on/off road
1041,00:00:21.326,5,2,on/off road
1042,00:00:21.386,5,2,on/off road
1045,00:00:21.466,6,2,on/off road
1046,00:00:21.506,6,2,on/off road
1048,00:00:21.546,6,2,vehicle
1049,00:00:21.566,6,2,vehicle
1051,00:00:21.586,6,2,vehicle
1052,00:00:21.606,6,2,vehicle
1056,00:00:21.686,7,1,vehicle
1058,00:00:21.706,7,0,vehicle
1060,00:00:21.746,5,1,vehicle
1061,00:00:21.806,5,1,vehicle
1064,00:00:21.886,7,1,vehicle
1065,00:00:21.906,7,1,vehicle
1068,00:00:21.946,6,2,vehicle
1069,00:00:21.966,6,2,vehicle
1071,00:00:22.006,6,2,vehicle
1073,00:00:22.026,6,1,vehicle
1074,00:00:22.066,6,1,vehicle
1075,00:00:22.106,6,1,vehicle
1078,00:00:22.166,5,3,vehicle
1080,00:00:22.206,5,3,person
1083,00:00:22.286,5,3,vehicle
1084,00:00:22.305,5,3,vehicle
1088,00:00:22.365,5,0,vehicle
1091,00:00:22.385,5,0,vehicle
1092,00:00:22.405,5,0,vehicle
1093,00:00:22.465,5,0,vehicle
1094,00:00:22.485,5,0,vehicle
1095,000022.505,5,0,vehicle
1097,00:00:22.585,5,1,vehicle
1100,00:00:22.605,5,1,vehicle
1102,0000:22.685,5,1,vehicle
1103,00:00:22.705,5,1,vehicle
1105,00:00:22.745,5,1,vehicle
1106,00:00:22.765,5,1,vehicle
1108,00:00:22.805,5,1,vehicle
1111,00:00:22.845,4,1,vehicle
1112,000022.865,4,1,vehicle
1113,00:00:22.885,4,1,vehicle
1114,00:00:22.905,4,1,vehicle
1117,0000:22.965,6,2,vehicle
1118,00:00:22.985,6,2,vehicle
1119,00:00:23.005,6,2,vehicle
1122,00:00:23.065,4,1,vehicle
1124,00:00:23.105,4,1,vehicle
1127,00:00:23.185,3,1,on/off road
1129,00:00:23.245,3,1,on/off road
1131,00:00:23.265,4,2,on/off road
1132,00:00:23.325,4,2,on/off road
1133,00:00:23.345,4,2,on/off road
1137,00:00:23.445,2,3,on/off road
1138,00:00:23.465,2,3,on/off road
1141,00:00:23.505,6,1,on/off road
1142,00:00:23.525,5,1,on/off road
1143,00:00:23.545,6,1,on/off road
1144,0000:23.565,6,1,on/off road
1147,00:00:23.625,5,1,vehicle
1148,0000:23.665,5,1,on/off road
1151,00:00:23.705,4,2,vehicle
1152,00:00:23.725,4,2,vehicle
1154,00:00:23.765,4,2,vehicle
1157,00:00:23.805,6,1,vehicle
1159,00:00:23.845,6,1,vehicle
1160,00:00:23.865,6,1,vehicle
1163,00:00:23.925,7,0,vehicle
1164,00:00:23.944,7,1,vehicle
1166,00:00:23.964,7,1,vehicle
1168,00:00:24.004,7,0,vehicle
1169,00:00:24.064,7,0,vehicle
1172,00:00:24.104,8,0,vehicle
1173,00:00:24.164,8,0,vehicle
1176,00:00:24.224,8,1,vehicle
1177,0000:24.264,8,1,vehicle
1180,00:00:24.344,8,1,vehicle
1181,00:0024.364,8,1,vehicle
1184,00:00:24.404,9,0,on/off road
1185,0000:24.424,9,0,on/off road
1187,0000:24.464,9,0,on/off road
1189,00:00:24.504,9,0,on/off road
1190,00:00:24.544,9,0,on/off road
1192,0000:24.564,9,0,on/off road
1195,00:00:24.584,9,0,on/off road
1196,00:00:24.644,9,0,on/off road
1197,00:00:24.664,9,0,on/off road
1199,0000:24.684,9,1,vehicle
1200,0000:24.724,9,1,vehicle
1201,00:00:24.764,9,1,vehicle
1204,00:00:24.804,9,1,vehicle
1205,00:0024.864,9,1,vehicle
1206,00:00:24.884,9,1,vehicle
1208,00:00:24.904,9,1,vehicle
1210,00:00:24.924,8,1,vehicle
1211,0000:24.964,8,1,vehicle
1213,00:00:24.984,8,2,vehicle
1215,00:00:25.004,6,4,vehicle
1216,00:00:25.044,6,4,vehicle
1217,00:00:25.064,6,4,vehicle
1218,00:00:25.084,6,4,vehicle
1221,00:00:25.144,7,3,vehicle
1222,00:00:25.164,7,3,vehicle
1224,00:00:25.184,7,3,vehicle
1227,00:00:25.244,7,2,vehicle
1228,00:00:25.264,7,2,vehicle
1229,00:00:25.284,7,2,vehicle
1231,0000:25.364,6,3,vehicle
1233,00:00:25.384,7,3,vehicle
1235,00:00:25.424,7,3,vehicle
1236,00:00:25.444,7,3,vehicle
1237,00:00:25.484,6,3,vehicle
1240,00:00:25.504,5,3,vehicle
1241,00:00:25.544,5,3,vehicle
1243,00:00:25.583,5,3,vehicle
1246,00:00:25.643,5,3,vehicle
1247,00:00:25.683,5,3,vehicle
1250,00:00:25.763,4,3,vehicle
1251,00:00:25.823,4,3,vehicle
1255,00:00:25.883,4,4,vehicle
1257,00:00:25.923,4,4,vehicle
1259,00:00:25.943,3,2,on/off road
1260,00:00:25.983,3,2,on/off road
1261,00:00:26.023,4,2,vehicle
1264,00:00:26.083,5,1,vehicle
1265,00:00:26.123,5,1,vehicle
1267,00:00:26.143,5,1,on/off road
1268,00:00:26.183,5,1,on/off road
1269,00:00:26.203,5,1,on/off road
1270,00:00:26.223,5,1,on/off road
1273,00:00:26.283,5,1,on/off road
1274,00:00:26.303,5,1,on/off road
1275,00:00:26.323,5,1,on/off road
1277,00:00:26.383,4,1,on/off road
1278,00:00:26.403,4,1,on/off road
1280,00:00:26.423,4,1,on/off road
1282,00:00:26.443,5,1,on/off road
1283,00:00:26.503,5,1,on/off road
1284,00:00:26.523,5,1,on/off road
1288,0000:26.583,5,0,on/off road
1290,00:00:26.603,5,0,on/off road
1291,00:00:26.623,4,1,on/off road
